Date,User,Tweet,Polarity,Preprocessed_Tweet
2023-03-30 09:32:34+00:00,_planeteverte,"Les #megabassines sont elle une solution durable pour l’agriculture ?
❌ NON il faut réduire durablement notre usage de l’#eau avec le réchauffement climatique.
par @MagaliReghezza @florencehabets #sainte_soline #megabassine
https://t.co/tnQoBhAHgO https://t.co/MPqvRZAssj",1.0,"megabassine solution durable agriculture  
    non falloir réduire durablement usage eau réchauffement climatique 
      saint soline megabassin 
 "
2023-03-30 09:29:14+00:00,christi13253469,@CNEWS Même dans les années 1900 il y’avait des saisons de sécheresses 8 mètres sous le niveau habituel pas d’industrie ni de réchauffement climatique https://t.co/JRvBJU11M3,-1.0,année     saison sécheresse     mètre sou niveau habituel industrie ni réchauffement climatique
2023-03-30 09:26:34+00:00,BassBasset,"@MachinaSosa @Ric35855510 @fmomboisse Le type il n'est même pas au courant que les prélèvements d'eau en hiver sont remis en cause du fait du réchauffement climatique. Il vend des dépenses publiques pétées, non viables, pour des activités productives d'arrière garde, à peine compétitives.",1.0,     type courant prélèvement eau hiver remettre cause faire réchauffement climatique vend dépense public péter non viable activité productif arrière garde peine compétitif
2023-03-30 09:26:19+00:00,VictorSinclair3,"Rappel : Ceux qui vous ont vendu hier l'UE, la constitution européenne et l'Euro, c'est la même bande qui vous vend aujourd'hui le vaccin, le réchauffement climatique, l'Ukraine, le combat de l'eau, les CBDC, les insectes, les villes de 15 minutes...
Ca s'appelle aussi ""Ordures"".",-1.0,"rappel     celui vendre hier ue constitution européen euro band vend aujourd hui vaccin réchauffement climatique ukraine combat eau cbdc insecte ville     minute 
  ca appeler aussi ordure"
2023-03-30 09:25:51+00:00,SamuelCollin2,"@tanstaafl_muc @Cobra_FX_ @PierreDzrd Vous avez raison sur ce point .
2 choses tout de même , aucun scénario lié au réchauffement climatique n'a été pris en compte pour le fonctionnement futur des bassines, et le type de culture : beaucoup de maïs qui n est pas destiné à l homme directement",1.0,"     raison poindre  
    chose tout     aucun scénario lier réchauffement climatique prendre compte fonctionnement futur bassine typ culture     beaucoup maï destiner homm directement"
2023-03-30 09:25:49+00:00,SophSchwarz63,"@RoseDeBerne Rappelons-nous que ces saloperies de bassines cet cette politique de privatisation de l'eau sont pour grande partie à l'origine des incendies en Australie. Ça, et le réchauffement climatique évidemment.",1.0,rappelon saloperie bassine ce ce politique privatisation eau grand partie origin incendie australie cela réchauffement climatique évidemment
2023-03-30 09:24:07+00:00,EchoCit,"#Bassines. Le Giec évaluent que ces réservoirs « sont coûteux, ont des effets négatifs sur l’environnement et ne seront pas suffisants en cas de réchauffement plus important dans toutes les régions du monde »
Ce qui est inéluctable.
#sécheresse #eau
https://t.co/29CTlxUj1N",1.0,"bassine giec évaluer réservoir     coûteux effet négatif environnement suffisant cas réchauffement plus important tout région mond  
  inéluctable 
   sécheress eau 
"
2023-03-30 09:23:35+00:00,ulysse2452,"Le réchauffement climatique à Lyon aurait commencé vers les années 2010 soit 120 ans après le début du ""réchauffement climatique "" ? https://t.co/ELPsMA2Loy",-1.0,réchauffement climatique lyon commencer vers année        an après début réchauffement climatique     
2023-03-30 09:22:37+00:00,FNSEA,"Défi climatique - avec @valmasdel : ""Le réchauffement planétaire dû aux activités humaines entraine des évènements extrêmes + généralisés et + fréquents. Construisons un avenir viable et soutenable en agissant rapidement pour construire un développement résilient face au climat"" https://t.co/xKVLO2hKNF",1.0,défi climatique          réchauffement planétaire devoir activité humain entraine évènement extrême     généraliser     fréquent construison avenir viable soutenable agir rapidement construire développement résilier face climat
2023-03-30 09:20:57+00:00,Galettesauciss2,@Plushbzh1 @JeromeColombain (Du mal à voir comment on va gérer  le réchauffement climatique cela dit 😔),1.0,     mal voir comment aller gérer réchauffement climatique celer dire
2023-03-30 09:20:06+00:00,AurianeVelten,"@WriteverB #writever 30/Limace de mer
Les insultes ""limace de mer"" et ""bouilli dans sa coquille"", apparues au milieu du XXIe, désignaient les personnalités politiques trop lentes à adopter des lois réduisant les effets du changement climatique (tels la montée des eaux ou le réchauffement).",1.0,"    writever     limace mer 
  insulte limace mer bouilli coquill apparue milieu xxi désigner personnalité politique trop lent adopter loi réduire effet changemer climatique tel monter eal réchauffement"
2023-03-30 09:18:26+00:00,ChiaraVici,"@SudRadio @PatrickRogerE Coupes incessantes d'arbres, déboisements.......réchauffement climatique, co2... quelqu'un fait le lien ?",1.0,    coupe incessant arbre déboisement réchauffement climatique co     quelqu faire lien
2023-03-30 09:15:00+00:00,peronnepatrick2,"Vu la pénurie d'eau croissante sur cette planète et les sécheresses que va continuer d'engendrer le réchauffement climatique, elle doit se partager à terme entre tous les pays du globe... sinon le Monde, après l'or noir, entrera dans une ère de grands conflits pour l'eau...",1.0,voir pénurie eau croissant ce planète sécheresse aller continuer engendrer réchauffement climatique devoir partager terme entrer tout pays glob sinon monde après or noir entrer ère grand conflit eau
2023-03-30 09:14:20+00:00,Charmantprince3,"Bjr Sané, Bjr les GG.
Où en sommes-nous concernant le morcellement des parcelles du côté de Coyah qu'Antoine avait soulevé à l'époque ?
Les fonds alloués à la RG, on a fait quoi avec ? 
Le Réchauffement climatique est une réalité. 
La terre nous interpelle. #EspaceGG",1.0,"bjr sané bjr gg 
  où concerner morcellement parcelle côté coyah antoine soulever époque  
  fonds allouer rg fait quoi   
  réchauffement climatique réalité  
  terre interpell     espacegg"
2023-03-30 09:10:51+00:00,FleurSauvageDe,"Serre-Ponçon
Qd on a des cyclones et des tempêtes ultra pluvieuses avec le réchauffement climatique : 
Là on nous parle plus d'eau !
Les détenteurs de piscine vont payer. C'est une nouvelle taxe sur le style de vie. Si t'as des fuites, mets une couche 
#eau #sobrieteEnergetique",1.0,"serre ponçon 
  qd cycloner tempête ultra pluvieuser réchauffement climatique   
  là parle plus eau  
  détenteur piscine aller payer nouveau taxe styl vie si fuite mettre couch 
   eau sobrieteenergetiqu"
2023-03-30 09:09:00+00:00,AlainBe75028392,"@ElisabethMtk Le capitalisme ne veut rien lâcher!
Il se fout pertinemment du réchauffement climatique et nous conduit tout droit dans le mur!
C'est pour quand la taxe sur le Kérosène?",1.0,"capitalisme vouloir rien lâcher 
  foutre pertinemment réchauffement climatique conduire tout droit mur 
  quand taxe kérosèn"
2023-03-30 09:07:25+00:00,gucciguyl,@MDgenial @NiusMarco @GaetanHeymes Mais justement vous montrez un graph qui montre le réchauffement climatique. 1893 pris seul d un point de vue du climat ça veut rien dire. Qu’il soit plus chaud ok mais ça ne montre pas une tendance ça peut très bien être une anomalie. 1/2,1.0,     justement montrer graph montr réchauffement climatique      prendre seul point voir climat cela vouloir rien dire plus chaud ok cela montr tendance cela pouvoir très bien être anomalie     
2023-03-30 09:03:37+00:00,euronewsfr,"Plusieurs ONG réclament l'interdiction de ce ""luxe inutile et polluant"" au nom de la lutte contre le réchauffement climatique. https://t.co/0cJ5NYyuwi",1.0,plusieurs ong réclamer interdiction luxe inutile polluant nom lutte contre réchauffement climatique
2023-03-30 08:57:14+00:00,ashbi38,"@Mamzelle20kV Oui mais est-ce que le réchauffement climatique ou les droits de l'homme ils lui donnent des milliards en pots-de-vin ?
Non ben voilà...",1.0,"oui réchauffement climatique droit homm donner milliard pot vin  
  non ben voilà"
2023-03-30 08:49:12+00:00,shahzadusmani91,"Loutres, bisons, baleines, poissons… ces animaux qui pourraient aider à limiter le réchauffement climatique https://t.co/sWKfJTnKTg",1.0,loutre bison baleine poisson animal pouvoir aider limiter réchauffement climatique
2023-03-30 08:49:09+00:00,francebleu,"💧 Comment améliorer la gestion de l'eau, ressource menacée par le réchauffement climatique ? 

Initiatives locales, chiffres, conseils pratiques à lire sur @francebleu  

#thread https://t.co/ZCUH6xahNc",1.0,"    comment améliorer gestion eau ressource menacer réchauffement climatique   

  initiative local chiffre conseil pratique lire   

   thread"
2023-03-30 08:48:39+00:00,arno_duval,@NosArtisansODT C'est pour la dilatation du bâtiment. C'est important de la prendre en compte avec le réchauffement climatique.,1.0,dilatation bâtiment important prendre compte réchauffement climatique
2023-03-30 08:44:49+00:00,Yabeulka,@anarscipionc Avant hier quelqu'un me disait encore qu'il n'y avait pas de réchauffement climatique parce que chez elle il a fait froid cet hiver 🤦🏻‍♀️,1.0,avant hier quelqu dire encore réchauffement climatique parce chez fait froid ce hiver
2023-03-30 08:42:41+00:00,MarquisFlorian3,@ROUSSEAU_92320 @paul_denton genre le déni du réchauffement climatique ?,1.0,    genre déni réchauffement climatique
2023-03-30 08:31:51+00:00,ETX_RevoluSOUND,🌍 #Conso Certains animaux aideraient à contenir le réchauffement climatique #ETXstudio https://t.co/ygPxp6kfe2,1.0,     conso certain animal aider contenir réchauffement climatique etxstudio
2023-03-30 08:31:19+00:00,Univers_Alex_,"@marinetondelier réchauffement climatique et la destruction de la nature, il faut que ça se fasse avec les agriculteurs et non contre les agriculteurs",1.0,réchauffement climatique destruction nature falloir cela fass agriculteur non contre agriculteur
2023-03-30 08:30:03+00:00,CAdelacorse,"Inscription (J-7) 
🔈#DigitalRDV | Préserver les océans, lutter contre le réchauffement climatique 🌎 
Tu veux te rendre utile avec ton argent ? On t’explique comment le 6 avril !
Inscris-toi ici 👉https://t.co/5jwITdMsQt
 
@Amundi_FR @CreditAgricole #DigitalRDV https://t.co/QCOssFDR17",1.0,"inscription    
   digitalrdv     préserver océan lutter contre réchauffement climatique   
  veux rendre utile argent     expliquer comment     avril  
  inscri ici  
 
     digitalrdv"
2023-03-30 08:28:54+00:00,mecquirale2,@Hephaistos44 @BFMTV Je crois que tu confonds avec le réchauffement climatique.,1.0,    croire confond réchauffement climatique
2023-03-30 08:27:28+00:00,MitchDenner,@fumble976 Pas la peine ça prendra moins de temps avec le réchauffement climatique,1.0,peine cela prendre moins temps réchauffement climatique
2023-03-30 08:27:28+00:00,GreenUnivers,"[Communication]
@Florentaise, pionnier des terreux bas carbone, lance son IPO sur @Euronext Growth Paris.
Une ETI familiale, présente à l'international, engagée dans la préservation de la biodiversité et la lutte contre le réchauffement climatique.
➡️ https://t.co/LiRvPYU3tL https://t.co/bAALxeoEud",1.0,"communication 
    pionnier terreux bas carbone lance ipo growth pari 
  eti familial présente international engager préservation biodiversité lutte contre réchauffement climatique 
   "
2023-03-30 08:24:23+00:00,Monsieur_Mehdi,"C est pas grave, avec le réchauffement climatique on aura pas froid dans la rue",1.0,grave réchauffement climatique froid rue
2023-03-30 08:17:28+00:00,WilliamBabey,News de Suisse: les femmes âgées ont dénoncé les manquements de la Suisse dans la lutte contre le réchauffement climatique devant la cour européenne mercredi. Elles estiment de plus être la démographie la plus directement touchée.,1.0,news suisse femme âgé dénoncer manquement suisse lutte contre réchauffement climatique devant cour européen mercredi lui estimer plus être démographie plus directement toucher
2023-03-30 08:15:37+00:00,claudepatriat,@ion_positon Pour prouver qu'Emmanuel Macron ne fait rien contre le réchauffement climatique !,1.0,prouver emmanuel macron faire rien contre réchauffement climatique
2023-03-30 08:14:38+00:00,EchosPolitique,"#Secheresse
Selon les experts travaillant sur l'impact du réchauffement climatique sur les ressources en eau de la France, le sud du pays risque de manquer de plus en plus d'eau à l'horizon 2050
Décryptage
⬇
https://t.co/fWR729x71G",1.0,"secheresse 
  selon expert travaillant impact réchauffement climatique ressource eau france sud pay risque manquer plus plus eau horizon  
  décryptage 
 
"
